open_time,open,high,low,close,close_time,log_returns,volatility
2024-07-21 12:30:00,3500.0,3502.51,3495.15,3500.2,2024-07-21 12:59:59.999,5.714122455188811e-05,0.00112891346315257
2024-07-21 13:00:00,3500.2,3502.63,3494.8,3497.0,2024-07-21 13:29:59.999,-0.0009146516386811483,0.001099582618325361
2024-07-21 13:30:00,3496.99,3497.0,3482.47,3491.09,2024-07-21 13:59:59.999,-0.0016914497120224538,0.0012718445375864407
2024-07-21 14:00:00,3491.09,3510.97,3484.0,3508.33,2024-07-21 14:29:59.999,0.004926132411902878,0.002379088398737234
2024-07-21 14:30:00,3508.34,3517.1,3503.09,3510.74,2024-07-21 14:59:59.999,0.0006867006867589673,0.0023074287621024986
2024-07-21 15:00:00,3510.74,3516.14,3497.24,3505.83,2024-07-21 15:29:59.999,-0.0013995444501927567,0.0024468858985990214
2024-07-21 15:30:00,3505.84,3516.79,3495.49,3499.95,2024-07-21 15:59:59.999,-0.0016786143386448577,0.002577267878336007
2024-07-21 16:00:00,3499.95,3508.89,3489.01,3492.59,2024-07-21 16:29:59.999,-0.0021051013560041483,0.00270340060518726
2024-07-21 16:30:00,3492.6,3520.0,3487.1,3517.42,2024-07-21 16:59:59.999,0.007084184999006602,0.003865811985314885
2024-07-21 17:00:00,3517.43,3526.12,3503.8,3505.69,2024-07-21 17:29:59.999,-0.0033404035839485298,0.0037664043257465475
2024-07-21 17:30:00,3505.69,3508.04,3450.1,3468.6,2024-07-21 17:59:59.999,-0.010636308403746051,0.00564586302229703
2024-07-21 18:00:00,3468.61,3474.84,3411.4,3469.88,2024-07-21 18:29:59.999,0.00036895689387903387,0.005729810932523115
2024-07-21 18:30:00,3469.89,3485.89,3455.98,3463.7,2024-07-21 18:59:59.999,-0.001782629359306597,0.005729825720063836
2024-07-21 19:00:00,3463.7,3487.57,3458.19,3482.66,2024-07-21 19:29:59.999,0.005458987753252478,0.0064224352260521846
2024-07-21 19:30:00,3482.66,3497.64,3478.04,3490.72,2024-07-21 19:59:59.999,0.002311649039403791,0.005533005669413306
2024-07-21 20:00:00,3490.72,3523.46,3482.6,3521.04,2024-07-21 20:29:59.999,0.008648381855784234,0.006681351887016374
2024-07-21 20:30:00,3521.01,3523.73,3495.03,3497.8,2024-07-21 20:59:59.999,-0.006622201084407285,0.005392464510694098
2024-07-21 21:00:00,3497.8,3514.14,3490.45,3505.81,2024-07-21 21:29:59.999,0.0022873927852836715,0.005376154062807217
2024-07-21 21:30:00,3505.8,3520.4,3503.94,3520.4,2024-07-21 21:59:59.999,0.004153027299282033,0.005144527414458136
2024-07-21 22:00:00,3520.39,3547.0,3518.88,3529.59,2024-07-21 22:29:59.999,0.0026070973732829077,0.0049680435151084135
2024-07-21 22:30:00,3529.6,3535.8,3523.23,3533.49,2024-07-21 22:59:59.999,0.0011043341987785535,0.004988525951861594
2024-07-21 23:00:00,3533.48,3545.69,3528.2,3528.94,2024-07-21 23:29:59.999,-0.0012885085245482705,0.0038774474605416664
2024-07-21 23:30:00,3528.93,3536.71,3521.81,3535.92,2024-07-21 23:59:59.999,0.001975977520038669,0.0018154471396003126
2024-07-22 00:00:00,3535.93,3543.6,3529.42,3537.6,2024-07-22 00:29:59.999,0.0004750110359732798,0.0018694162558195286
2024-07-22 00:30:00,3537.6,3562.82,3537.47,3543.32,2024-07-22 00:59:59.999,0.001615609622532829,0.0013709924210860167
2024-07-22 01:00:00,3543.32,3544.95,3522.67,3534.71,2024-07-22 01:29:59.999,-0.0024328815353479487,0.0017429195284660928
2024-07-22 01:30:00,3534.72,3538.0,3523.89,3527.59,2024-07-22 01:59:59.999,-0.0020163409688838552,0.0018931279556101159
2024-07-22 02:00:00,3527.59,3535.68,3519.33,3531.52,2024-07-22 02:29:59.999,0.0011134549273288008,0.0018908000182318852
2024-07-22 02:30:00,3531.53,3540.0,3531.19,3534.45,2024-07-22 02:59:59.999,0.0008293270896802337,0.0017157576176778675
2024-07-22 03:00:00,3534.45,3536.11,3522.58,3526.43,2024-07-22 03:29:59.999,-0.0022716724966098225,0.0018982041283245694
2024-07-22 03:30:00,3526.43,3526.6,3515.27,3517.33,2024-07-22 03:59:59.999,-0.0025838487009326085,0.0017155639790583672
2024-07-22 04:00:00,3517.34,3523.58,3510.6,3516.86,2024-07-22 04:29:59.999,-0.0001336330126707056,0.001647785175883882
2024-07-22 04:30:00,3516.85,3519.03,3512.5,3516.1,2024-07-22 04:59:59.999,-0.00021612521696658783,0.001552734469956628
2024-07-22 05:00:00,3516.1,3516.81,3505.46,3507.38,2024-07-22 05:29:59.999,-0.0024831008219496084,0.001477417296428813
2024-07-22 05:30:00,3507.38,3507.38,3485.0,3495.79,2024-07-22 05:59:59.999,-0.0033099326680158508,0.0013313377273134342
2024-07-22 06:00:00,3495.79,3500.84,3487.57,3490.13,2024-07-22 06:29:59.999,-0.0016204025349437128,0.0013148719086707968
2024-07-22 06:30:00,3490.13,3490.13,3459.6,3477.07,2024-07-22 06:59:59.999,-0.003748999683235716,0.0015348146450664118
2024-07-22 07:00:00,3477.07,3477.96,3465.0,3471.79,2024-07-22 07:29:59.999,-0.0015196740231174933,0.001298526504022664
2024-07-22 07:30:00,3471.79,3484.6,3469.81,3478.89,2024-07-22 07:59:59.999,0.0020429662909082903,0.002069784457562652
2024-07-22 08:00:00,3478.9,3488.0,3472.15,3484.12,2024-07-22 08:29:59.999,0.0015022241770543416,0.0024082056323742685
2024-07-22 08:30:00,3484.12,3486.0,3470.17,3475.2,2024-07-22 08:59:59.999,-0.0025634702484509998,0.002288044495514836
2024-07-22 09:00:00,3475.21,3487.68,3469.0,3486.96,2024-07-22 09:29:59.999,0.003378265131631429,0.002851007977253945
2024-07-22 09:30:00,3486.95,3493.09,3480.25,3493.09,2024-07-22 09:59:59.999,0.0017564348610550093,0.0022929124301377317
2024-07-22 10:00:00,3493.1,3499.28,3488.43,3497.6,2024-07-22 10:29:59.999,0.0012902876899712691,0.0020010561799983888
2024-07-22 10:30:00,3497.54,3497.54,3488.2,3492.25,2024-07-22 10:59:59.999,-0.001530791374559098,0.002230935941827542
2024-07-22 11:00:00,3492.26,3493.73,3486.06,3491.17,2024-07-22 11:29:59.999,-0.0003093040397427126,0.002213229652911952
2024-07-22 11:30:00,3491.17,3503.85,3490.85,3500.31,2024-07-22 11:59:59.999,0.002614612415941587,0.0018329734895756369
2024-07-22 12:00:00,3500.3,3507.35,3492.19,3501.77,2024-07-22 12:29:59.999,0.0004170189489862232,0.0014970099532324135
2024-07-22 12:30:00,3501.77,3505.9,3496.27,3498.59,2024-07-22 12:59:59.999,-0.0009085247669363664,0.0015183417793689408
2024-07-22 13:00:00,3498.6,3506.0,3487.39,3487.4,2024-07-22 13:29:59.999,-0.003203557282515434,0.0019552847553626815
2024-07-22 13:30:00,3487.4,3505.39,3462.67,3466.99,2024-07-22 13:59:59.999,-0.005869690540574192,0.002961890539598239
2024-07-22 14:00:00,3466.99,3477.77,3453.81,3456.96,2024-07-22 14:29:59.999,-0.002897192214199082,0.0029927788601201003
2024-07-22 14:30:00,3456.97,3461.05,3443.7,3448.77,2024-07-22 14:59:59.999,-0.002371944411329969,0.002147610826171037
2024-07-22 15:00:00,3448.76,3455.56,3435.6,3451.08,2024-07-22 15:29:59.999,0.0006695797984897138,0.0022169250063141773
2024-07-22 15:30:00,3451.09,3466.4,3450.5,3457.15,2024-07-22 15:59:59.999,0.0017573246872525988,0.0027788237089198015
2024-07-22 16:00:00,3457.15,3463.62,3450.0,3452.59,2024-07-22 16:29:59.999,-0.0013198761927330285,0.002719517565573335
2024-07-22 16:30:00,3452.59,3471.52,3444.86,3453.57,2024-07-22 16:59:59.999,0.00028380460533154316,0.0018369602661748217
2024-07-22 17:00:00,3453.58,3464.01,3450.02,3461.88,2024-07-22 17:29:59.999,0.0024033154747204297,0.0018124061497247193
2024-07-22 17:30:00,3461.87,3471.6,3460.67,3470.59,2024-07-22 17:59:59.999,0.0025128142157360765,0.0014710320471613286
2024-07-22 18:00:00,3470.6,3479.47,3465.09,3467.34,2024-07-22 18:29:59.999,-0.0009368789358560184,0.0016850077084638255
2024-07-22 18:30:00,3467.33,3478.0,3463.93,3472.8,2024-07-22 18:59:59.999,0.0015734556151523688,0.001665309892628656
2024-07-22 19:00:00,3472.81,3485.59,3468.4,3479.01,2024-07-22 19:29:59.999,0.001786585551619537,0.001343936864476652
2024-07-22 19:30:00,3479.01,3498.63,3476.41,3498.14,2024-07-22 19:59:59.999,0.005483628110861934,0.002064034113079822
2024-07-22 20:00:00,3498.18,3499.53,3482.88,3482.88,2024-07-22 20:29:59.999,-0.004371860933093024,0.0033450592236347393
2024-07-22 20:30:00,3482.89,3494.23,3477.48,3489.15,2024-07-22 20:59:59.999,0.0017986158092541356,0.0032931030752296076
2024-07-22 21:00:00,3489.16,3489.79,3446.08,3458.6,2024-07-22 21:29:59.999,-0.008794270632204483,0.005183889988351223
2024-07-22 21:30:00,3458.6,3468.12,3451.81,3461.51,2024-07-22 21:59:59.999,0.0008410271430733716,0.005135943020609529
2024-07-22 22:00:00,3461.52,3462.52,3435.6,3443.37,2024-07-22 22:29:59.999,-0.005254267049695302,0.0052990641244187375
2024-07-22 22:30:00,3443.37,3455.27,3438.61,3448.18,2024-07-22 22:59:59.999,0.00139591261212726,0.004369515276874966
2024-07-22 23:00:00,3448.18,3450.44,3422.34,3441.37,2024-07-22 23:29:59.999,-0.001976907698727194,0.0042611271615847724
2024-07-22 23:30:00,3441.37,3445.96,3435.11,3439.6,2024-07-22 23:59:59.999,-0.0005144623618586385,0.003941559003445791
2024-07-23 00:00:00,3439.61,3454.41,3435.43,3445.3,2024-07-23 00:29:59.999,0.0016557978481291388,0.0026345240135076872
2024-07-23 00:30:00,3445.31,3479.96,3445.03,3468.91,2024-07-23 00:59:59.999,0.006829440172223277,0.004058363703116395
2024-07-23 01:00:00,3468.91,3490.14,3460.12,3473.82,2024-07-23 01:29:59.999,0.0014144294300897876,0.0029861653947651375
2024-07-23 01:30:00,3473.82,3484.57,3470.21,3481.01,2024-07-23 01:59:59.999,0.0020676285578483224,0.002995527494641716
2024-07-23 02:00:00,3481.01,3489.99,3468.49,3474.37,2024-07-23 02:29:59.999,-0.001909313946086512,0.002979562873995326
2024-07-23 02:30:00,3474.38,3489.97,3473.66,3486.88,2024-07-23 02:59:59.999,0.003594185948555915,0.002869099342684436
2024-07-23 03:00:00,3486.87,3488.41,3472.54,3476.55,2024-07-23 03:29:59.999,-0.002966930830822739,0.0035970771474401588
2024-07-23 03:30:00,3476.56,3480.0,3471.77,3474.99,2024-07-23 03:59:59.999,-0.000448821419768158,0.0025032924780153936
2024-07-23 04:00:00,3474.99,3483.45,3468.47,3470.95,2024-07-23 04:29:59.999,-0.0011632696094627448,0.002493278941218695
2024-07-23 04:30:00,3470.94,3470.98,3446.59,3454.81,2024-07-23 04:59:59.999,-0.004660868761944567,0.0027975565889794686
2024-07-23 05:00:00,3454.81,3459.08,3427.19,3435.64,2024-07-23 05:29:59.999,-0.00556423730228112,0.003317110868244994
2024-07-23 05:30:00,3435.63,3441.68,3425.0,3441.67,2024-07-23 05:59:59.999,0.0017535930604355514,0.002747026089952679
2024-07-23 06:00:00,3441.67,3461.8,3438.64,3450.06,2024-07-23 06:29:59.999,0.0024348034948690448,0.0032708328080619307
2024-07-23 06:30:00,3450.05,3450.55,3432.42,3445.39,2024-07-23 06:59:59.999,-0.0013545165910882938,0.0032458939074366477
2024-07-23 07:00:00,3445.4,3457.13,3439.4,3443.29,2024-07-23 07:29:59.999,-0.000609695925794887,0.0032626709863555823
2024-07-23 07:30:00,3443.3,3456.05,3440.8,3454.84,2024-07-23 07:59:59.999,0.003348736771707562,0.003267554533676936
2024-07-23 08:00:00,3454.85,3461.0,3452.09,3459.02,2024-07-23 08:04:59.999,0.0012091655050265862,0.001801099907541373
